feedback_id,created_at,channel,account_id,rating,text
LZ-02015,2026-05-24 16:37:59,app_store,U-00690,1.0,Lezzo uygulama çok fazla pil tüketioyr. Çok sinir bozucu.
LZ-02020,2026-05-24 16:48:42,support_ticket,U-00095,,"Sleam, Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Çok sinir bozucu. Saygılarımla, Mehmet"
LZ-02016,2026-05-24 18:14:24,survey,U-00040,6.0,Uygulama çok fazla pil tüketiyor.
LZ-02017,2026-05-24 20:28:51,app_store,U-00890,1.0,Haritada restoranlar yanlis konumda gosteriliyor. Rezalet.
LZ-02013,2026-05-24 21:57:59,survey,U-00038,6.0,Evimin ve iş yerimin yakınında kartın geçtiği restoran yok.
LZ-02031,2026-05-25 08:53:26,app_store,U-00520,2.0,"Uygualma sürekli donuyor, kapatıp açmam gerekiyor."
LZ-02037,2026-05-25 10:33:52,app_store,U-01304,2.0,"Iade sureci cok uzun, bir haftadir bekliyorum. Lutfen acilen cozun."
LZ-02028,2026-05-25 13:05:32,support_ticket,U-01777,,"Selam, Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Rezalet. İyi çalışmalar, Deniz"
LZ-02034,2026-05-25 13:23:10,app_store,U-00818,5.0,Karanlık mod eklenirse çok iyi olur. Değerlendirirseniz sevinirim.
LZ-02029,2026-05-25 14:59:43,app_store,U-01763,2.0,"Yüklenen tutar eksik görünüyor, 400 TL ekisk. Dönüşünüzü bekliyorum."
LZ-02036,2026-05-25 15:18:20,app_store,U-01727,1.0,Restoran odemeyi iptal etti ama para geri gelmedi. Donusunuzu bekliyorum.
LZ-02035,2026-05-25 17:18:49,app_store,U-01338,1.0,Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Lütfen acilen çözün.
LZ-02039,2026-05-25 17:18:59,app_store,U-01986,5.0,"Kart taşımaktan kurtuldum, harika bir uygulama."
LZ-02025,2026-05-25 17:27:10,support_ticket,U-01184,,"Selam, Telefon numaram 0500 000 45 67, beni arayabilirsiniz. QR kodu okutunca ödeme ekranında takılı kalıyor. Çok sinir bozucu. Saygılarımla, Emre"
LZ-02027,2026-05-25 17:38:25,support_ticket,U-01417,,"Selam, Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Rezalet. Saygılarımla, Selin"
LZ-02032,2026-05-25 18:07:03,survey,U-02339,0.0,Haritada restoranlar yanlış konumda gösteriliyor.
LZ-02024,2026-05-25 18:51:21,app_store,U-00365,1.0,qr kodu okutunca odeme ekraninda takili kaliyor.
LZ-02033,2026-05-25 19:06:08,support_ticket,U-01076,,"İyi günler, Şirketimiz geçen ay bu karta geçti. Restoran ararken filtreler çalışmıyor. - Elif"
LZ-02030,2026-05-25 19:11:55,app_store,U-01496,4.0,Market alışverişinde de kullanılabilse çok iyi olur.
LZ-02026,2026-05-25 19:21:53,support_ticket,U-02277,,"Merhaba, Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. İyi çalışmalar, Deniz"
LZ-02040,2026-05-25 19:27:51,survey,U-00533,9.0,"Bakiye takibi cok kolay, tesekkurler."
LZ-02038,2026-05-25 22:01:03,app_store,U-02244,4.0,kullanımı çok basit ve hızlı. ayrıca temassız ödeme samsung telefonumda çalışmıyor.
LZ-02043,2026-05-26 09:41:47,support_ticket,U-00550,,"Merhaba, Telefonu POS cihazına yaklaştırıyorum, ödeme ekranı açılmıyor. Dönüşünüzü bekliyorum."
LZ-02048,2026-05-26 10:16:50,app_store,U-01872,4.0,apple pay'e eklenebilse telefonu açmadan ödeme yapardım.
LZ-02042,2026-05-26 10:18:22,app_store,U-02231,1.0,Odeme onaylandi diyor ama restoranin cihazina dusmuyor. Rezalet.
LZ-02050,2026-05-26 10:33:05,support_ticket,U-00070,,"İyi günler, Müşteri hizmetlerine ulaşmak imkansız, çağrı merkezi yarım saat bekletiyor. Mağdur durumdayım. Saygılarımla, Ayşe"
LZ-02041,2026-05-26 10:39:10,app_store,U-02480,2.0,"kamera qr kodu okumuyor, surekli odaklanmaya calisiyor. rezalet."
LZ-02051,2026-05-26 11:00:59,app_store,U-01341,1.0,Canli destek hic cevap vermiyor. Cok sinir bozucu.
LZ-02052,2026-05-26 11:32:22,app_store,U-00283,4.0,"bakiye takibi cok kolay, tesekkurler. emegi gecenlere tesekkurler!"
LZ-02047,2026-05-26 15:55:10,support_ticket,U-00342,,"İyi günler, Uygulama çok fazla pil tükteiyor. Lütfen acilen çözün. İyi çalışmalar, Zeynep"
LZ-02044,2026-05-26 16:25:37,app_store,U-00075,4.0,"Sevdigim kafeler anlasmali degil, lutfen daha fazla restoran ekleyin."
LZ-02046,2026-05-26 18:51:38,app_store,U-01956,2.0,Uygulama çok fazla pil tükeityor. Çok sinir bozucu.
LZ-02045,2026-05-26 18:52:50,support_ticket,U-02334,,"E-posta adresim ayse.k@example.com. Anlaşmalı restoran sayısı çok az, Bornova tarafında neredeyse hiç yer yok. İyi çalışmalar, Ayşe"
LZ-02053,2026-05-26 19:34:49,survey,U-00382,8.0,Kullanımı çok basit ve hızlı.
LZ-02049,2026-05-26 21:49:50,app_store,U-00575,3.0,"Ay sonunda kalan bakiye yaniyor mu, bir sonraki aya devretmesi lazim."
LZ-02057,2026-05-27 08:51:50,app_store,U-01299,1.0,"Bu ay bakiyem geç yüklendi, iki gün ymeek kartsız kaldım. Çok sinir bozucu."
LZ-02059,2026-05-27 09:38:37,app_store,U-02498,3.0,Evimin ve iş yerimin yakınında kartın geçtiği restoran yok. Yol haritanızda var mı?
LZ-02061,2026-05-27 10:27:12,survey,U-00083,8.0,Restoran agi genislerse karti cok daha falza kullanirim.
LZ-02063,2026-05-27 10:32:26,survey,U-00055,6.0,Evimin ve iş yerimin yakınında kartın geçtiği restoran yok.
LZ-02073,2026-05-27 10:58:47,support_ticket,U-02239,,"Selam, E-posta adresim mehmet.y@example.com. Şikayet yazdım, üç gündür dönüş yapılmadı. Lütfen acilen çözün. Teşekkürler, Ece"
LZ-02076,2026-05-27 11:12:19,survey,U-01154,10.0,Kullanimi cok basit ve hizli.
LZ-02056,2026-05-27 11:55:56,support_ticket,U-01516,,"Selam, NFC ödemsei sürekli zaman aşımına uğruyor. Saygılarımla, Mehmet"
LZ-02058,2026-05-27 12:38:16,support_ticket,U-00095,,Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Mağdur durumdayım.
LZ-02064,2026-05-27 12:51:31,app_store,U-01583,1.0,Uygulama cok fazla pil tuketiyor. Ayrica kalan bakieymi bir is arkadasima transfer edemiyorum. Rezalet.
LZ-02062,2026-05-27 13:16:05,app_store,U-01984,3.0,"anlaşmalı restoran sayısı çok az, kadıköy tarafında neredeyse hiç yer yok. değerlendirirseniz sevinirim."
LZ-02068,2026-05-27 15:30:32,app_store,U-02133,4.0,Sistem temasına uyan bir koyu tema eklenmeli. Yol haritanızda var mı?
LZ-02065,2026-05-27 15:38:20,app_store,U-01155,1.0,Huwaei telefonumda acilista cokuyor. Rezalet.
LZ-02060,2026-05-27 16:22:26,app_store,U-00706,5.0,Kahve zincirlerinde de geçerli olsa harika olur. Yol haritanızda var mı?
LZ-02069,2026-05-27 16:28:45,app_store,U-01388,3.0,karanlık mod seçeneği yok mu? değerlendirriseniz sevinirim.
LZ-02072,2026-05-27 16:46:36,app_store,U-00947,4.0,Google Pay entegrasyonu olsa çok pratik olur. Yol haritanızda var mı?
LZ-02071,2026-05-27 17:11:23,app_store,U-02304,5.0,apple pay'e eklenebilse telefonu acmadan odeme yapardim.
LZ-02077,2026-05-27 17:27:40,support_ticket,U-01527,,"Selam, E-posta adresim ayse.k@example.com. Kullanımı çok basit ve hızlı. Teşekkürler, Can"
LZ-02075,2026-05-27 17:53:27,app_store,U-02041,5.0,"Arayüz sade ve anlaşılır. Ayrıca temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum. Başarılar!"
LZ-02070,2026-05-27 17:57:29,app_store,U-01594,4.0,Sistem teamsina uyan bir koyu tema eklenmeli.
LZ-02055,2026-05-27 18:07:55,app_store,U-00582,1.0,QR okuttuktan sonra uygulama beyaz ekranda kaliyor. Lutfen acilen cozun.
LZ-02054,2026-05-27 18:15:06,app_store,U-01077,2.0,Kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Dönüşünüzü bekliyorum.
LZ-02079,2026-05-27 20:02:09,survey,U-01783,9.0,Arayuz sade ve anlasilir.
LZ-02074,2026-05-27 20:09:18,support_ticket,U-01223,,"Uygulamada destek talebi oluşturma seçeneği bulamadım. İyi çalışmalar, Zeynep"
LZ-02066,2026-05-27 20:15:12,app_store,U-01557,2.0,lezzo samsung telefonumda açılışta çöküyor. dönüşünüzü bekliyorum.
LZ-02078,2026-05-27 21:16:32,survey,U-00586,9.0,"Ödeme saniyeler içinde bitiyor, çok memnunum. Ayrıca kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız."
LZ-02067,2026-05-27 22:39:10,app_store,U-02059,1.0,Samsung telefonumda acilista cokuyor. Magdur durumdayim.
LZ-02087,2026-05-28 09:33:54,app_store,U-00701,4.0,"Ödeme saniyeler içinde bitiyor, çok memnunum. Emeği geçenlere teşekkürler!"
LZ-02082,2026-05-28 11:20:16,app_store,U-00427,1.0,Huawei telefonumda acilista cokuyor. Cok sinir bozucu.
LZ-02083,2026-05-28 12:35:04,support_ticket,U-01251,,"Her gün öğle yemeğinde kullanıyorum. Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Saygılarımla, Selin"
LZ-02086,2026-05-28 13:29:14,app_store,U-02037,1.0,iptal edilen siparişin iadesi hala bakiyeme yansımadı. dönüşünüzü bekliyorum.
LZ-02084,2026-05-28 14:45:27,survey,U-02129,5.0,Haritada restoranlar yanlış konumda gösteriliyor.
LZ-02085,2026-05-28 17:41:10,app_store,U-01132,3.0,"Kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız. Lütfen acilen çözün."
LZ-02081,2026-05-28 17:46:31,app_store,U-01651,2.0,Uygulama çok fazla pil tüketiyor. Rezalet.
LZ-02080,2026-05-28 19:34:29,support_ticket,U-00925,,"Merhabalar, E-posta adresim mehmet.y@example.com. Evimin ve iş yerimin yakınında kartın geçtiği restoran yok. Teşekkürler. İyi çalışmalar, Selin"
LZ-02088,2026-05-29 08:41:29,app_store,U-01220,1.0,"QR ile ödeme son güncellemeden sonra çalışmıyor, kasada rezil oldum."
LZ-02096,2026-05-29 11:33:35,support_ticket,U-00326,,"İyi günler, Her gün öğle yemeğinde kullanıyorum. Bakiyenin son kullanma tarihi olduğunu kimse söylemedi. Çok sinir bozucu."
LZ-02093,2026-05-29 12:42:51,app_store,U-01618,4.0,Yemek siparişi uygulamalarında da kullanılabilse harika olur.
LZ-02095,2026-05-29 13:22:30,app_store,U-02219,4.0,"Gece kullanırken beyaz ekran göz yoruyor, karanlık tema lütfen. Yol haritanızda var mı?"
LZ-02090,2026-05-29 13:38:38,support_ticket,U-00110,,"Merhaba, Her gün öğle yemeğinde kullanıyorum. Kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Mağdur durumdayım. İyi çalışmalar, Mert"
LZ-02097,2026-05-29 15:54:34,support_ticket,U-01359,,"Selam, Ay sonunda kalan bakiye yanıyor mu, bir sonraki aya devretmesi lazım. Rezalet."
LZ-02091,2026-05-29 16:42:02,app_store,U-02077,1.0,Ödeme onaylandı diyor ama restoranın cihazına düşmüyor. Ayrıca canlı destek hiç cevap vermiyor.
LZ-02089,2026-05-29 18:30:35,app_store,U-01827,1.0,QR okuttuktan sonra uygulama beyaz ekranda kalıyor.
LZ-02098,2026-05-29 19:15:29,survey,U-02119,9.0,"Kart tasimaktan kurtuldum, harika bir uygulama."
LZ-02094,2026-05-29 19:33:00,app_store,U-00155,1.0,Uygulama çok fazla pil tüketiyor.
LZ-02092,2026-05-29 21:58:01,app_store,U-01222,4.0,"Anlaşmalı restoran sayısı çok az, Ataşehir tarafında neredeyse hiç yer yok. Değerlendirirseniz sevinirim."
LZ-02101,2026-05-30 12:22:53,app_store,U-02156,1.0,"lezzo temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum. dönüşünüzü bekliyorum."
LZ-02104,2026-05-30 13:20:19,survey,U-01329,7.0,"Anlasmali restoran sayisi cok az, Kadikoy tarafinda neredeyse hic yer yok."
LZ-02105,2026-05-30 13:43:04,support_ticket,U-02113,,"Merhaba, Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Çok sinir bozucu. Saygılarımla, Burak"
LZ-02106,2026-05-30 14:20:07,support_ticket,U-01446,,"İyi günler, Telefon numaram 0500 000 12 34, beni arayabilirsiniz. Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Rezalet. Teşekkürler, Ayşe"
LZ-02100,2026-05-30 14:26:56,support_ticket,U-00364,,"Selam, QR okuttuktan sonra uygulama beyaz ekranda kalıyor. Çok sinir bozucu. İyi çalışmalar, Emre"
LZ-02099,2026-05-30 14:40:19,survey,U-01341,1.0,QR okuttuktan sonra uygulama beyaz ekarnda kaliyor.
LZ-02109,2026-05-30 14:53:55,app_store,U-01273,5.0,"bakiye takibi cok kolay, tesekkurler. basarilar!"
LZ-02107,2026-05-30 15:04:46,support_ticket,U-02207,,"Selam, E-posta adresim zeynep.a@example.com. Google Pay entegrasyonu olsa çok pratik olur. Yol haritanızda var mı? İyi çalışmalar, Ece"
LZ-02103,2026-05-30 16:25:12,support_ticket,U-00572,,"Maaş günü geldi ama yemek bakiyem hala yüklenmedi. Çok sinir bozucu. Teşekkürler, Ceren"
LZ-02102,2026-05-30 20:14:20,support_ticket,U-00058,,"Merhaba, Yaklaşık 3 aydır kullanıcınızım. NFC ödeemsi sürekli zaman aşımına uğruyor. Çok sinir bozucu. Saygılarımla, Elif"
LZ-02110,2026-05-30 20:44:06,survey,U-00477,8.0,"Kart taşımaktan kurtuldum, harika bir uygulama."
LZ-02108,2026-05-30 20:56:29,app_store,U-00003,5.0,"Bakiye takibi çok kolay, teşekkürler. Başarılar!"
LZ-02111,2026-05-30 22:05:51,app_store,U-00176,4.0,"Bakiye takibi çok kolay, teşekkürler."
LZ-02118,2026-05-31 10:29:45,support_ticket,U-02105,,"Merhaba, Yaklaşık 8 aydır kullanıcınızım. İade süreci çok uzun, bir haftadır bekliyorum. Mağdur durumdayım. İyi çalışmalar, Ayşe"
LZ-02116,2026-05-31 15:04:07,support_ticket,U-02119,,"Selam, Yaklaşık 12 aydır kullanıcınızım. Google Pay entegrasyonu olsa çok pratik olur. Saygılarımla, Emre"
LZ-02114,2026-05-31 16:42:04,app_store,U-00741,4.0,"anlasmali restoran sayisi cok az, atasehir tarafinda neredeyse hic yer yok. ayrica temassiz odeme samsung telefonumda calismiyor."
LZ-02113,2026-05-31 17:57:05,support_ticket,U-02211,,"Selam, Yaklaşık 6 aydır kullanıcınızım. Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Saygılarımla, Deniz"
LZ-02115,2026-05-31 18:11:42,app_store,U-01088,1.0,Bakiye ekranı açılana kadar kasadaki herkes bekliyor. Lütfen acilen çözün.
LZ-02119,2026-05-31 19:11:47,survey,U-00687,10.0,Arayüz sade ve anlaşılır.
LZ-02112,2026-05-31 21:18:22,support_ticket,U-02218,,"E-posta adresim ayse.k@example.com. Temassız ödeme bazen geçiyor bazen geçmiyor, güvenemiyorum. İyi çalışmalar, Selin"
LZ-02120,2026-05-31 21:36:59,app_store,U-01601,5.0,arayüz sade ve anlaşılır. 5 yıldızı hak ediyor.
LZ-02117,2026-05-31 22:10:44,app_store,U-00510,1.0,"Kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız."
LZ-02132,2026-06-01 09:13:10,app_store,U-02004,2.0,Ana sayfanın yüklnemesi yarım dakika sürüyor.
LZ-02139,2026-06-01 10:07:08,support_ticket,U-00102,,"Selam, E-posta adresim zeynep.a@example.com. İptal edilen siparişin iadesi hala bakiyeme yansımadı. İyi çalışmalar, Ece"
LZ-02130,2026-06-01 11:27:44,app_store,U-01386,2.0,Xiamoi telefonumda açılışta çöküyor. Mağdur durumdayım.
LZ-02121,2026-06-01 11:59:36,app_store,U-00755,1.0,QR okuttuktan sonra uygulmaa beyaz ekranda kalıyor. Rezalet.
LZ-02135,2026-06-01 12:40:10,app_store,U-01796,4.0,Karanlik mod secenegi yok mu?
LZ-02126,2026-06-01 15:46:27,support_ticket,U-00774,,"Merhaba, Bakiye yüklendi bildirimi geldi ama uygulamada eski bakiye duruyor. Teşekkürler, Mehmet"
LZ-02136,2026-06-01 15:55:18,app_store,U-01466,4.0,akilli saatle odeme yapabilmek harika olurdu. tesekkurler.
LZ-02140,2026-06-01 16:29:26,survey,U-02498,8.0,"Ödeme saniyeler içinde bitiyor, çok memnunum."
LZ-02133,2026-06-01 16:45:48,app_store,U-00578,1.0,Uygulama çok fazla pil tüketiyor. Dönüşünüzü bekliyorum.
LZ-02137,2026-06-01 16:53:57,survey,U-01242,6.0,Bakiyenin son kullanma tarihi olduğunu kimse söyleemdi.
LZ-02122,2026-06-01 18:05:54,support_ticket,U-00362,,"Telefon numaram 0500 000 12 34, beni arayabilirsiniz. Ödeme onaylandı diyor ama restoranın cihazına düşmüyor. Çok sinir bozucu. Saygılarımla, Ayşe"
LZ-02127,2026-06-01 18:10:35,support_ticket,U-00319,,"Merhabalar, Telefon numaram 0500 000 89 01, beni arayabilirsiniz. Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım. Dönüşünüzü bekliyorum. - Mert"
LZ-02131,2026-06-01 18:26:22,app_store,U-01107,1.0,Uygulama çok fazla pil tüketiyor. Çok sinir bozucu.
LZ-02138,2026-06-01 18:56:58,support_ticket,U-01354,,"Telefon numaram 0500 000 89 01, beni arayabilirsiniz. Uygualmada destek talebi oluşturma seçeneği bulamadım. Çok sinir bozucu. Saygılarımla, Ayşe"
LZ-02124,2026-06-01 19:25:35,app_store,U-01597,1.0,NFC ile ödeme yapmak istiyorum ama telefonu yaklaştırınca hiçbir şey olmuyor.
LZ-02129,2026-06-01 19:27:54,survey,U-00953,5.0,"Sevdigim kafeler anlasmali degil, lutfen daha fazla restoran ekleyin."
LZ-02125,2026-06-01 20:06:33,support_ticket,U-00209,,"Merhaba, Yaklaşık 6 aydır kullanıcınızım. Bakiye yüklendi bildirimi geldi ama uygulamada eski bakiye duruyor. Çok sinir bozucu. Saygılarımla, Can"
LZ-02123,2026-06-01 21:24:09,app_store,U-00101,1.0,QR okuttuktan sonra uygulama beyaz ekranda kalıyor. Mağdur durumdayım.
LZ-02134,2026-06-01 22:23:55,app_store,U-00090,1.0,Haritada kapanmis restoranlar hala gorunuyor.
LZ-02128,2026-06-01 22:37:44,support_ticket,U-01369,,"Merhabalar, E-posta adresim mehmet.y@example.com. Evimin ve iş yerimin yakınında kartın geçtiği restoran yok. Değerlendirirseniz sevinirim. Teşekkürler, Ayşe"
LZ-02152,2026-06-02 09:08:02,survey,U-01207,6.0,"İade süreci çok uzun, bir haftadır bekliyorum."
LZ-02150,2026-06-02 10:00:34,app_store,U-00641,1.0,Kalan bakiyemi bir iş arkadaşıma transfer edemiyorum.
LZ-02145,2026-06-02 10:59:53,app_store,U-01755,5.0,Lezzo market alışverişinde de kullanılabilse çok iyi olur. Ayrıca kartı telefonun cüzdan uygulamasına eklemek istiyorum. Yol haritanızda var mı?
LZ-02153,2026-06-02 15:15:23,app_store,U-02362,1.0,"Lezzo i̇ade sureci cok uzun, bir haftadir bekliyorum."
LZ-02151,2026-06-02 15:35:19,app_store,U-02442,1.0,Bakyienin son kullanma tarihi oldugunu kimse soylemedi. Cok sinir bozucu.
LZ-02155,2026-06-02 15:46:14,app_store,U-00508,5.0,"Ödeme saniyeelr içinde bitiyor, çok memnunum."
LZ-02141,2026-06-02 15:55:35,support_ticket,U-01208,,"Selam, Kasada QR okutuyorum ama ödeme bir türlü geçmiyor. Ayrıca ay sonunda kalan bakiye yanıyor mu, bir sonraki aya devretmesi lazım. Mağdur durumdayım."
LZ-02149,2026-06-02 17:22:31,app_store,U-01692,2.0,Ana sayfanın yüklenmesi yarım dakika sürüyor. Mağdur durumdayım.
LZ-02146,2026-06-02 17:39:07,survey,U-00649,6.0,"Anlaşmalı restoran sayısı çok az, Nilüfer tarafında neredeyse hiç yer yok."
LZ-02142,2026-06-02 18:55:31,app_store,U-00028,2.0,şirketim yükleme yaptığını söylüyor ama bakiyem sıfır görünüyor. rezalet.
LZ-02154,2026-06-02 21:09:04,survey,U-00356,10.0,"Arayüz sade ve anlaşılır. Ayrıca iade süreci çok uzun, bir haftadır bekliyorum."
LZ-02147,2026-06-02 21:52:56,survey,U-01471,4.0,Yeni giriş ekranından sonra hesabıma erişemiyorum. Ayrıca kalan bakiyemi bir iş arkadaşıma transfer edemiyorum.
LZ-02148,2026-06-02 21:54:25,app_store,U-01100,2.0,"Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum."
LZ-02144,2026-06-02 22:08:10,survey,U-02460,4.0,Maaş günü geldi ama yemek bakieym hala yüklenmedi.
LZ-02143,2026-06-02 22:08:25,support_ticket,U-00657,,"Merhabalar, Şirketimiz geçen ay bu karta geçti. Bu ay bakiyem geç yüklendi, iki gün yeemk kartsız kaldım. Rezalet."
LZ-02168,2026-06-03 08:54:20,app_store,U-01251,4.0,Apple Pay'e eklenebilse telefonu açmadan ödeme yapardım. Yol haritanızda var mı?
LZ-02165,2026-06-03 10:14:59,app_store,U-00883,1.0,Bakiye ekranı açılana kadar kasadaki herkes bekliyor. Ayrıca karanlık mod seçeneği yok mu?. Mağdur durumdayım.
LZ-02173,2026-06-03 10:18:58,support_ticket,U-02135,,"Merhaba, Telefon numaram 0500 000 89 01, beni arayabilirsiniz. Canlı destek hiç cevap vermiyor. Rezalet."
LZ-02157,2026-06-03 10:33:09,survey,U-01227,2.0,"Kamera QR kodu okumuyor, sürekli odaklanmaya çalışıyor."
LZ-02160,2026-06-03 11:36:47,app_store,U-01595,1.0,Şirketim yükleme yaptığını söylüyor ama bakiyem sıfır görünüyor. Lütfen acilen çözün.
LZ-02171,2026-06-03 14:05:53,survey,U-01773,6.0,"Kullanmadigim bakiye sonraki aya aktarilmiyor, bu cok haksiz."
LZ-02169,2026-06-03 14:39:57,survey,U-01440,2.0,Kalan bakiyemi bir iş arkadaşıma transfer edemiyorum.
LZ-02170,2026-06-03 15:41:19,app_store,U-00331,1.0,"Lezzo kullanmadığım bakiye sonraki aya aktarılmıyor, bu çok haksız. Lütfen acilen çözün."
LZ-02167,2026-06-03 15:58:36,survey,U-00231,5.0,Karanlik mod secenegi yok mu?
LZ-02164,2026-06-03 17:12:49,support_ticket,U-01303,,"Merhaba, Her gün öğle yemeğinde kullanıyorum. Uygulama çok yavaş açılıyor, kasada sırayı bekletiyorum. Mağdur durumdayım."
LZ-02159,2026-06-03 17:42:32,survey,U-00328,1.0,Maas gunu geldi ama yemek bakiyem hala yuklenmedi.
LZ-02156,2026-06-03 18:05:18,app_store,U-00410,1.0,qr kodu okutunca ödeme ekranında takılı kalıyor.
LZ-02172,2026-06-03 18:30:31,support_ticket,U-02020,,"Merhaba, Her gün öğle yemeğinde kullanıyorum. Şikayet yazdım, üç gündür dönüş yapılmadı. Rezalet. Saygılarımla, Emre"
LZ-02161,2026-06-03 19:07:34,app_store,U-01448,4.0,Restoran ağı genişlerse kartı çok daha fazla kullanırım. Yol haritanızda var mı?
LZ-02163,2026-06-03 19:58:22,app_store,U-00955,3.0,"Giris yaparken surekli oturum sureniz doldu hatasi aliyorum. Ayrica gece kullanirken beyaz ekran goz yoruyor, karanlik tema lutfen. Magdur durumdayim."
LZ-02166,2026-06-03 20:12:14,app_store,U-00965,2.0,Restoranların çalışma saatleri yanlış yazıyor. Lütfen acilen çözün.
LZ-02162,2026-06-03 21:10:33,app_store,U-02002,4.0,"Sevdiğim kafeler anlaşmalı değil, lütfen daha fazla restoran ekleyin."
LZ-02176,2026-06-03 22:12:30,app_store,U-01466,5.0,lezzo yemek kartı uygulamaları arasında en iyisi. 5 yıldızı hak ediyor.
LZ-02174,2026-06-03 22:17:55,app_store,U-02018,3.0,İptal edilen siparişin iadesi hala bakiyeme yansımadı. Mağdur durumdayım.
LZ-02158,2026-06-03 22:22:10,app_store,U-02258,2.0,"Lezzo QR ile odeme dunden beri calismiyor, kasada rezil oldum."
LZ-02175,2026-06-03 22:26:11,support_ticket,U-02382,,"Selam, Telefon numaram 0500 000 12 34, beni arayabilirsiniz. İade süreci çok uzun, bir haftadır bekliyorum. Saygılarımla, Mehmet"
LZ-02184,2026-06-04 12:49:07,survey,U-00641,8.0,Yemek kartı uygulamaları arasında en iyisi.
LZ-02177,2026-06-04 13:03:57,app_store,U-01619,2.0,Uygualma cok fazla pil tuketiyor. Magdur durumdayim.
LZ-02182,2026-06-04 15:08:41,app_store,U-01054,4.0,Karanlık mod eklenirse çok iyi olur.
LZ-02183,2026-06-04 20:00:03,support_ticket,U-00202,,"İyi günler, Şirketimiz geçen ay bu karta geçti. Şikayet yazdım, üç gündür dönüş yapılmadı. Saygılarımla, Mehmet"
LZ-02181,2026-06-04 21:30:43,app_store,U-01112,3.0,Lezzo karanlık mod seçeneği yok mu? Değerlendirirseniz sevinirim.
LZ-02178,2026-06-04 21:47:30,app_store,U-00965,2.0,"Lezzo uygulama surekli donuyor, kapatip acmam gerekiyor. Magdur durumdayim."
LZ-02179,2026-06-04 22:19:48,app_store,U-00455,1.0,uygulama çok fazla pil tüketiyor. çok sinir bozucu.
LZ-02180,2026-06-04 22:20:15,app_store,U-01329,1.0,lezzo hraitada restoranlar yanlış konumda gösteriliyor. çok sinir bozucu.
LZ-02193,2026-06-05 08:57:04,app_store,U-02381,1.0,uygulama çok fazla pil tüketiyor.
LZ-02199,2026-06-05 09:25:55,survey,U-01500,2.0,Bakiyenin son kullanma tarihi olduğunu kimse söylemedi.
LZ-02192,2026-06-05 10:28:31,support_ticket,U-00805,,"Selam, Evimin ve iş yerimin yakınında kartın geçtiği restoran yok. - Ece"
LZ-02198,2026-06-05 10:58:10,support_ticket,U-00046,,"İyi günler, Yaklaşık 18 aydır kullanıcınızım. Gece kullanırken beyaz ekran göz yoruyor, karanlık tema lütfen. Yol haritanızda var mı? Teşekkürler, Zeynep"
LZ-02197,2026-06-05 12:03:48,survey,U-01696,0.0,Restoran ararken filtreler çalışmıyor.
LZ-02189,2026-06-05 12:12:55,survey,U-00553,4.0,"Bu ay bakiyem geç yüklendi, iki gün yemek kartsız kaldım."
LZ-02202,2026-06-05 13:21:46,survey,U-01519,10.0,Arayüz sade ve anlaşılır.
LZ-02190,2026-06-05 14:11:03,app_store,U-01812,4.0,"anlasmali restoran sayisi cok az, konak tarafinda neredeyse hic yer yok. degerlendirirseniz sevinirim."
LZ-02200,2026-06-05 15:43:22,support_ticket,U-01557,,"Merhabalar, Yaklaşık 3 aydır kullanıcınızım. İade süreci çok uzun, bir haftadır bekliyorum. Saygılarımla, Can"
LZ-02187,2026-06-05 18:09:48,app_store,U-01533,1.0,"telefonu pos cihazina yaklastiriyorum, odeme ekrani acilmiyor."
LZ-02203,2026-06-05 18:25:19,app_store,U-00267,5.0,"lezzo odeme saniyeler icinde bitiyor, cok memnunum."
LZ-02186,2026-06-05 18:32:01,app_store,U-00373,2.0,QR kodu okutunca odeme ekraninda takili kaliyor. Rezalet.
LZ-02185,2026-06-05 18:47:24,app_store,U-01010,1.0,"Lezzo kamera QR kodu okumuyor, sürekli odaklanmaya çalışıyor."
LZ-02191,2026-06-05 18:56:55,support_ticket,U-01562,,"Selam, Anlaşmalı restoran sayısı çok az, Çankaya tarafında neredeyse hiç yer yok. Ayrıca Google Pay entegrasyonu olsa çok pratik olur. Teşekkürler. Saygılarımla, Ece"
