feedback_id,true_theme,true_polarity
FB-02850,dark_mode,neutral
FB-02851,sso_saml,neutral
FB-02852,sso_saml,neutral
FB-02853,pricing,negative
FB-02854,pricing,negative
FB-02855,slack_integration,neutral
FB-02856,notifications,negative
FB-02857,notifications,negative
FB-02858,export_reporting,neutral
FB-02859,recurring_events,negative
FB-02860,recurring_events,negative
FB-02861,recurring_events,negative
FB-02862,praise,positive
FB-02863,praise,positive
FB-02864,praise,positive
FB-02865,praise,positive
FB-02866,praise,positive
FB-02867,mobile_performance,negative
FB-02868,mobile_performance,negative
FB-02869,mobile_performance,negative
FB-02870,dark_mode,neutral
FB-02871,dark_mode,neutral
FB-02872,sso_saml,neutral
FB-02873,pricing,negative
FB-02874,pricing,negative
FB-02875,timezone,negative
FB-02876,timezone,negative
FB-02877,notifications,negative
FB-02878,notifications,negative
FB-02879,notifications,negative
FB-02880,recurring_events,negative
FB-02881,praise,positive
FB-02882,praise,positive
FB-02883,praise,positive
FB-02884,praise,positive
FB-02885,praise,positive
FB-02886,mobile_performance,negative
FB-02887,mobile_performance,negative
FB-02888,dark_mode,neutral
FB-02889,timezone,negative
FB-02890,slack_integration,neutral
FB-02891,notifications,negative
FB-02892,notifications,negative
FB-02893,notifications,negative
FB-02894,recurring_events,negative
FB-02895,recurring_events,negative
FB-02896,calendar_sync,negative
FB-02897,mobile_performance,negative
FB-02898,dark_mode,neutral
FB-02899,dark_mode,neutral
FB-02900,dark_mode,neutral
FB-02901,pricing,negative
FB-02902,timezone,negative
FB-02903,timezone,negative
FB-02904,slack_integration,neutral
FB-02905,export_reporting,neutral
FB-02906,onboarding,negative
FB-02907,recurring_events,negative
FB-02908,calendar_sync,negative
FB-02909,mobile_performance,negative
FB-02910,dark_mode,neutral
FB-02911,dark_mode,neutral
FB-02912,timezone,negative
FB-02913,timezone,negative
FB-02914,notifications,negative
FB-02915,export_reporting,neutral
FB-02916,recurring_events,negative
FB-02917,recurring_events,negative
FB-02918,praise,positive
FB-02919,praise,positive
FB-02920,praise,positive
FB-02921,calendar_sync,negative
FB-02922,mobile_performance,negative
FB-02923,mobile_performance,negative
FB-02924,mobile_performance,negative
FB-02925,mobile_performance,negative
FB-02926,mobile_performance,negative
FB-02927,mobile_performance,negative
FB-02928,dark_mode,neutral
FB-02929,dark_mode,neutral
FB-02930,dark_mode,neutral
FB-02931,sso_saml,neutral
FB-02932,pricing,negative
FB-02933,pricing,negative
FB-02934,timezone,negative
FB-02935,notifications,negative
FB-02936,onboarding,negative
FB-02937,recurring_events,negative
FB-02938,recurring_events,negative
FB-02939,recurring_events,negative
FB-02940,recurring_events,negative
FB-02941,praise,positive
FB-02942,praise,positive
FB-02943,praise,positive
FB-02944,praise,positive
FB-02945,calendar_sync,negative
FB-02946,mobile_performance,negative
FB-02947,mobile_performance,negative
FB-02948,mobile_performance,negative
FB-02949,mobile_performance,negative
FB-02950,dark_mode,neutral
FB-02951,dark_mode,neutral
FB-02952,dark_mode,neutral
FB-02953,pricing,negative
FB-02954,pricing,negative
FB-02955,pricing,negative
FB-02956,timezone,negative
FB-02957,timezone,negative
FB-02958,slack_integration,neutral
FB-02959,slack_integration,neutral
FB-02960,slack_integration,neutral
FB-02961,notifications,negative
FB-02962,notifications,negative
FB-02963,export_reporting,neutral
FB-02964,export_reporting,neutral
FB-02965,export_reporting,neutral
FB-02966,praise,positive
FB-02967,praise,positive
FB-02968,praise,positive
FB-02969,calendar_sync,negative
FB-02970,mobile_performance,negative
FB-02971,mobile_performance,negative
FB-02972,mobile_performance,negative
FB-02973,dark_mode,neutral
FB-02974,dark_mode,neutral
FB-02975,dark_mode,neutral
FB-02976,dark_mode,neutral
FB-02977,dark_mode,neutral
FB-02978,dark_mode,neutral
FB-02979,pricing,negative
FB-02980,pricing,negative
FB-02981,pricing,negative
FB-02982,pricing,negative
FB-02983,timezone,negative
FB-02984,timezone,negative
FB-02985,timezone,negative
FB-02986,timezone,negative
FB-02987,timezone,negative
FB-02988,slack_integration,neutral
FB-02989,slack_integration,neutral
FB-02990,notifications,negative
FB-02991,notifications,negative
FB-02992,export_reporting,neutral
FB-02993,onboarding,negative
FB-02994,recurring_events,negative
FB-02995,praise,positive
FB-02996,praise,positive
FB-02997,calendar_sync,negative
FB-02998,mobile_performance,negative
FB-02999,mobile_performance,negative
FB-03000,mobile_performance,negative
FB-03001,dark_mode,neutral
FB-03002,dark_mode,neutral
FB-03003,dark_mode,neutral
FB-03004,dark_mode,neutral
FB-03005,dark_mode,neutral
FB-03006,dark_mode,neutral
FB-03007,timezone,negative
FB-03008,slack_integration,neutral
FB-03009,notifications,negative
FB-03010,notifications,negative
FB-03011,notifications,negative
FB-03012,export_reporting,neutral
FB-03013,export_reporting,neutral
FB-03014,praise,positive
FB-03015,mobile_performance,negative
FB-03016,mobile_performance,negative
FB-03017,mobile_performance,negative
FB-03018,timezone,negative
FB-03019,timezone,negative
FB-03020,recurring_events,negative
FB-03021,praise,positive
FB-03022,praise,positive
FB-03023,pricing,negative
FB-03024,timezone,negative
FB-03025,slack_integration,neutral
FB-03026,notifications,negative
FB-03027,export_reporting,neutral
FB-03028,onboarding,negative
FB-03029,praise,positive
FB-03030,mobile_performance,negative
FB-03031,mobile_performance,negative
FB-03032,mobile_performance,negative
FB-03033,dark_mode,neutral
FB-03034,dark_mode,neutral
FB-03035,dark_mode,neutral
FB-03036,dark_mode,neutral
FB-03037,dark_mode,neutral
FB-03038,dark_mode,neutral
FB-03039,dark_mode,neutral
FB-03040,sso_saml,neutral
FB-03041,pricing,negative
FB-03042,pricing,negative
FB-03043,pricing,negative
FB-03044,slack_integration,neutral
FB-03045,slack_integration,neutral
FB-03046,slack_integration,neutral
FB-03047,notifications,negative
FB-03048,export_reporting,neutral
FB-03049,export_reporting,neutral
FB-03050,export_reporting,neutral
FB-03051,onboarding,negative
FB-03052,recurring_events,negative
FB-03053,recurring_events,negative
FB-03054,praise,positive
FB-03055,mobile_performance,negative
FB-03056,mobile_performance,negative
FB-03057,dark_mode,neutral
FB-03058,dark_mode,neutral
FB-03059,dark_mode,neutral
FB-03060,dark_mode,neutral
FB-03061,dark_mode,neutral
FB-03062,sso_saml,neutral
FB-03063,pricing,negative
FB-03064,timezone,negative
FB-03065,notifications,negative
FB-03066,notifications,negative
FB-03067,notifications,negative
FB-03068,onboarding,negative
FB-03069,praise,positive
FB-03070,praise,positive
FB-03071,mobile_performance,negative
FB-03072,mobile_performance,negative
FB-03073,mobile_performance,negative
FB-03074,mobile_performance,negative
FB-03075,mobile_performance,negative
FB-03076,dark_mode,neutral
FB-03077,sso_saml,neutral
FB-03078,pricing,negative
FB-03079,pricing,negative
FB-03080,pricing,negative
FB-03081,pricing,negative
FB-03082,timezone,negative
FB-03083,slack_integration,neutral
FB-03084,slack_integration,neutral
FB-03085,notifications,negative
FB-03086,notifications,negative
FB-03087,export_reporting,neutral
FB-03088,onboarding,negative
FB-03089,onboarding,negative
FB-03090,onboarding,negative
FB-03091,onboarding,negative
FB-03092,recurring_events,negative
FB-03093,praise,positive
FB-03094,praise,positive
FB-03095,praise,positive
FB-03096,mobile_performance,negative
FB-03097,dark_mode,neutral
FB-03098,dark_mode,neutral
FB-03099,dark_mode,neutral
FB-03100,dark_mode,neutral
FB-03101,dark_mode,neutral
FB-03102,sso_saml,neutral
FB-03103,pricing,negative
FB-03104,pricing,negative
FB-03105,pricing,negative
FB-03106,pricing,negative
FB-03107,pricing,negative
FB-03108,timezone,negative
FB-03109,slack_integration,neutral
FB-03110,notifications,negative
FB-03111,notifications,negative
FB-03112,notifications,negative
FB-03113,notifications,negative
FB-03114,notifications,negative
FB-03115,export_reporting,neutral
FB-03116,export_reporting,neutral
FB-03117,onboarding,negative
FB-03118,recurring_events,negative
FB-03119,recurring_events,negative
FB-03120,praise,positive
FB-03121,praise,positive
FB-03122,praise,positive
FB-03123,calendar_sync,negative
FB-03124,mobile_performance,negative
FB-03125,mobile_performance,negative
FB-03126,mobile_performance,negative
FB-03127,mobile_performance,negative
FB-03128,dark_mode,neutral
FB-03129,dark_mode,neutral
FB-03130,dark_mode,neutral
FB-03131,dark_mode,neutral
FB-03132,dark_mode,neutral
FB-03133,dark_mode,neutral
FB-03134,dark_mode,neutral
FB-03135,sso_saml,neutral
FB-03136,pricing,negative
FB-03137,pricing,negative
FB-03138,slack_integration,neutral
FB-03139,slack_integration,neutral
FB-03140,notifications,negative
FB-03141,export_reporting,neutral
FB-03142,onboarding,negative
FB-03143,onboarding,negative
FB-03144,recurring_events,negative
FB-03145,praise,positive
FB-03146,praise,positive
FB-03147,praise,positive
FB-03148,calendar_sync,negative
FB-03149,mobile_performance,negative
FB-03150,mobile_performance,negative
FB-03151,dark_mode,neutral
FB-03152,dark_mode,neutral
FB-03153,pricing,negative
FB-03154,export_reporting,neutral
FB-03155,praise,positive
FB-03156,praise,positive
FB-03157,praise,positive
FB-03158,mobile_performance,negative
FB-03159,mobile_performance,negative
FB-03160,pricing,negative
FB-03161,slack_integration,neutral
FB-03162,notifications,negative
FB-03163,notifications,negative
FB-03164,export_reporting,neutral
FB-03165,export_reporting,neutral
FB-03166,recurring_events,negative
FB-03167,recurring_events,negative
FB-03168,recurring_events,negative
FB-03169,praise,positive
FB-03170,praise,positive
